id,title,price,specs_annee,specs_car_engine,specs_couleur_auto,specs_papiers,specs_kilometrage,specs_marque-voiture,specs_modele,specs_finition,specs_energie,specs_boite,option0,option1,option2,option3,option4,option5,option6,option7,option8,option9,option10,option11,option12,option13
40855696,Renault Megane 3 2010 Privilege,1550000,2010,1.9dci 130,Gris,Carte grise / safia,400000km,Renault,Megane 3,Privilege,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40855681,Volkswagen Golf 5 2008 Carat,1500000,2008,1.6 ess 102ch,Noir,Carte grise / safia,,Volkswagen,Golf 5,Carat,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
40833388,Kia Rio 2019 LX,10000,2019,1.4l ess 100ch,Noir,Carte grise / safia,104000km,Kia,Rio,LX,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40832254,Nissan Micra 2015 Micra,1710000,2015,1.2 ess 80ch,Gris Argent,Carte grise / safia,229000km,Nissan,Micra,Micra,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Feux du jour,Vitres éléctriques,,,,
40857403,Peugeot 308 2015 Active,2720000,2015,1.6 e HDI 112ch,Gris Alluminium,Carte grise / safia,167000km,Peugeot,308,Active,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40855696,Renault Megane 3 2010 Privilege,1550000,2010,1.9dci 130,Gris,Carte grise / safia,400000km,Renault,Megane 3,Privilege,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40855681,Volkswagen Golf 5 2008 Carat,1500000,2008,1.6 ess 102ch,Noir,Carte grise / safia,,Volkswagen,Golf 5,Carat,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
40855657,Fiat 500 x 2023 Club,3800000,2023,1.4,Gris Champagne,Carte grise / safia,3900km,Fiat,500 x,Club,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40831429,Renault Clio 4 2014 Seventeen,2250000,2014,1.5 DCI 85ch,Blanc,Carte grise / safia,250000km,Renault,Clio 4,Seventeen,,,Climatisation,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40857325,Ford Ranger 2011 ,10000,2011,2.5 TDCI 4X4 143ch,Blanc,Carte grise / safia,000km,Ford,Ranger,,,,Climatisation,,,,,,,,,,,,,
40831426,Renault Clio 2 1999 Clio 2,750000,1999,1.9 D 65ch,Blanc,Carte grise / safia,487000km,Renault,Clio 2,Clio 2,,,ABS,Direction assisstée,,,,,,,,,,,,
40855639,Skoda Fabia 2018 Monte Carlo,2600000,2018,1.6 TDI 105ch,Blanc,Carte grise / safia,199000km,Skoda,Fabia,Monte Carlo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40855636,Seat Ibiza 2012 Fully,1780000,2012,1.4 ess 85ch,Blanc,Carte grise / safia,300000km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40831309,Volkswagen Polo Sedan 2015 Polo Sedan,1730000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,220000km,Volkswagen,Polo Sedan,Polo Sedan,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,
37780565,Kia Picanto 2014 Pop,2250000,2014,1.2 ess CVVT 87ch,Autre,Carte grise / safia,140000km,Kia,Picanto,Pop,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40855582,Fiat Tipo 2024 Life,10000,2024,1.6 110,Blanc,Carte jaune,1700km,Fiat,Tipo,Life,,,Climatisation,ABS,Alarme,,,,,,,,,,,
40827778,Peugeot 208 2016 Allure Facelift,2250000,2016,1.6 HDI 92ch,Blanc,Carte grise / safia,198000km,Peugeot,208,Allure Facelift,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40827604,Seat Leon 2014 Fr plus,3150000,2014,2.0 TDI 143ch,Blanc,Carte grise / safia,186000km,Seat,Leon,Fr plus,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40826998,Renault Kangoo 2015 Grand confort (Utilitaire),2300000,2015,1.5 DCI 110ch,Gris,Carte grise / safia,254000km,Renault,Kangoo,Grand confort (Utilitaire),,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,
40857322,Skoda Rapid 2015 Rapid,10000000000000,2015,1.6 MPI  105 ch,Gris Manitoba,Carte grise / safia,296000km,Skoda,Rapid,Rapid,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40825567,Seat Ibiza 2018 Style Facelift,3070000,2018,1.6 MPi 110 ch,Blanc,Carte grise / safia,97000km,Seat,Ibiza,Style Facelift,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40855567,Hyundai Accent 2011 Accent,10000,2011,1.5 ess 91ch,Gris,Carte grise / safia,260000km,Hyundai,Accent,Accent,,,Climatisation,Vitres éléctriques,,,,,,,,,,,,
40822576,Seat Ibiza 2015 Fully,2000000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,235km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40831426,Renault Clio 2 1999 Clio 2,750000,1999,1.9 D 65ch,Blanc,Carte grise / safia,487000km,Renault,Clio 2,Clio 2,,,ABS,Direction assisstée,,,,,,,,,,,,
40855639,Skoda Fabia 2018 Monte Carlo,2600000,2018,1.6 TDI 105ch,Blanc,Carte grise / safia,199000km,Skoda,Fabia,Monte Carlo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40855636,Seat Ibiza 2012 Fully,1780000,2012,1.4 ess 85ch,Blanc,Carte grise / safia,300000km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40831309,Volkswagen Polo Sedan 2015 Polo Sedan,1730000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,220000km,Volkswagen,Polo Sedan,Polo Sedan,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,
37780565,Kia Picanto 2014 Pop,2250000,2014,1.2 ess CVVT 87ch,Autre,Carte grise / safia,140000km,Kia,Picanto,Pop,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40855582,Fiat Tipo 2024 Life,10000,2024,1.6 110,Blanc,Carte jaune,1700km,Fiat,Tipo,Life,,,Climatisation,ABS,Alarme,,,,,,,,,,,
40827778,Peugeot 208 2016 Allure Facelift,2250000,2016,1.6 HDI 92ch,Blanc,Carte grise / safia,198000km,Peugeot,208,Allure Facelift,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40827604,Seat Leon 2014 Fr plus,3150000,2014,2.0 TDI 143ch,Blanc,Carte grise / safia,186000km,Seat,Leon,Fr plus,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40826998,Renault Kangoo 2015 Grand confort (Utilitaire),2300000,2015,1.5 DCI 110ch,Gris,Carte grise / safia,254000km,Renault,Kangoo,Grand confort (Utilitaire),,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,
